synth__sched__date__begin,synth__sched__date__end,init_design__sched__date__begin,init_design__sched__date__end,place_opt__sched__date__begin,place_opt__sched__date__end,clock_opt_cts__sched__date__begin,clock_opt_cts__sched__date__end,clock_opt_opto__sched__date__begin,clock_opt_opto__sched__date__end,route_auto__sched__date__begin,route_auto__sched__date__end,route_opt__sched__date__begin,route_opt__sched__date__end,route_opt__sched__host__id,route_opt__sched__loadavg__end,synth__timing__clk_per__set,init_design__area__util__set,init_design__area__max_layer__set,place_opt__timing__clk_trans__set,clk_opt_cts__timing__hold_uncert__set,route_opt__timing__whs__worst,route_opt__timing__tnhs__tot,route_opt__timing__nhve__tot,route_opt__timing__ntv__tot,route_opt__timing__critpath__max,route_opt__timing__clk_trans__max,route_opt__area__cell__tot,route_opt__area__util__avg,route_opt__drc__viol__tot,route_opt__area__wirelength__tot,route_opt__area__li1_wirelength__tot,route_opt__area__met1_wirelength__tot,route_opt__area__met2_wirelength__tot,route_opt__area__met3_wirelength__tot,route_opt__area__met4_wirelength__tot,route_opt__area__met5_wirelength__tot,route_opt__power__int__tot,route_opt__power__sw__tot,route_opt__power__leak__tot
1728106000,1728106203,1728106204,1728106257,1728106259,1728106409,1728106411,1728106524,1728106526,1728106653,1728106655,1728106734,1728106735,1728106828,grendel33.ece.ncsu.edu,4.48,5,0.5,met5,0.5,0.1,0.00,0.00,0,0,4.73,0.19,87491.6208,0.5045,0,298768,4602,91233,117965,59378,27146,56,1.65e+07,6.32e+06,6.45e+06
1728107401,1728107564,1728107566,1728107605,1728107606,1728107761,1728107762,1728107838,1728107839,1728107942,1728107943,1728108007,1728108009,1728108129,grendel42.ece.ncsu.edu,2.55,3.0,0.5,met5,0.3,0.1,0.01,0.00,0,1,2.20,0.14,90549.3600,0.5052,0,330608,5047,100055,120900,76138,30090,71,2.78e+07,1.10e+07,6.89e+06
1728108134,1728108309,1728108310,1728108352,1728108353,1728108498,1728108500,1728108578,1728108580,1728108692,1728108693,1728108754,1728108755,1728108866,grendel42.ece.ncsu.edu,3.00,3.0,0.5,met5,0.3,0.12,0.00,0.00,0,1,2.37,0.14,90624.4848,0.5056,0,330806,4879,100029,121818,75824,29476,456,2.78e+07,1.10e+07,6.88e+06
1728109457,1728109683,1728109685,1728109726,1728109727,1728110096,1728110097,1728110217,1728110219,1728110485,1728110486,1728110547,1728110549,1728110818,grendel42.ece.ncsu.edu,4.32,1.0,0.5,met5,0.3,0.1,0.00,0.00,0,0,1.98,0.12,119867.2128,0.5649,0,377806,4374,100519,149854,78578,44852,1537,9.00e+07,3.55e+07,9.14e+06
1728110822,1728111048,1728111050,1728111087,1728111089,1728111452,1728111454,1728111568,1728111569,1728111845,1728111846,1728111912,1728111913,1728112193,grendel42.ece.ncsu.edu,4.55,1.0,0.5,met5,0.3,0.12,0.00,0.00,0,0,1.88,0.12,120249.2304,0.5667,0,378571,4644,100925,150431,78577,44065,1834,9.03e+07,3.56e+07,9.20e+06
1728112198,1728112420,1728112421,1728112470,1728112471,1728112880,1728112881,1728113002,1728113003,1728113288,1728113289,1728113352,1728113354,1728113623,grendel42.ece.ncsu.edu,4.82,1.0,0.5,met5,0.3,0.15,-0.02,-0.08,9,0,1.79,0.12,120605.6736,0.5684,0,378976,4637,100482,150389,79292,44599,1499,9.22e+07,3.58e+07,9.22e+06
1728113628,1728113848,1728113850,1728113898,1728113899,1728114309,1728114310,1728114426,1728114428,1728114718,1728114719,1728114777,1728114778,1728115051,grendel42.ece.ncsu.edu,4.62,1.0,0.5,met5,0.3,0.17,-0.03,-0.35,27,1,1.82,0.11,120345.1344,0.5671,0,378768,4442,100686,149314,79636,45497,1052,9.12e+07,3.59e+07,9.24e+06
1728115057,1728115276,1728115278,1728115327,1728115327,1728115705,1728115707,1728115828,1728115829,1728116118,1728116119,1728116185,1728116186,1728116466,grendel42.ece.ncsu.edu,4.72,1.0,0.5,met5,0.3,0.2,-0.08,-6.49,426,0,1.82,0.11,126494.1792,0.5961,0,383834,3713,101407,150564,82075,46739,1268,9.31e+07,3.66e+07,9.94e+06
1728116470,1728116690,1728116692,1728116738,1728116740,1728117108,1728117109,1728117226,1728117228,1728117512,1728117514,1728117574,1728117575,1728117863,grendel42.ece.ncsu.edu,4.41,1.0,0.5,met5,0.3,0.22,-0.09,-14.69,813,0,1.72,0.12,121235.4432,0.5713,0,379960,4251,101530,148854,79218,46933,1085,9.04e+07,3.59e+07,9.37e+06
1728117867,1728118096,1728118097,1728118144,1728118145,1728118520,1728118521,1728118637,1728118638,1728118894,1728118896,1728118957,1728118958,1728119216,grendel42.ece.ncsu.edu,4.25,1.0,0.5,met5,0.3,0.25,-0.12,-47.22,1433,1,1.83,0.12,120843.8352,0.5695,0,378625,4602,101946,149690,77700,45096,1545,9.05e+07,3.54e+07,9.29e+06
1728119220,1728119441,1728119443,1728119482,1728119483,1728119857,1728119858,1728119976,1728119977,1728120234,1728120235,1728120300,1728120301,1728120577,grendel42.ece.ncsu.edu,4.26,1.0,0.5,met5,0.3,0.27,-0.15,-85.75,1927,1,1.92,0.13,122672.4048,0.5781,0,381531,4130,101552,151624,80198,44664,1318,9.09e+07,3.57e+07,9.55e+06
1728120580,1728120810,1728120811,1728120859,1728120860,1728121251,1728121252,1728121368,1728121369,1728121627,1728121629,1728121691,1728121693,1728121943,grendel42.ece.ncsu.edu,4.51,1.0,0.5,met5,0.3,0.3,-0.18,-148.57,2313,0,1.71,0.12,123097.5792,0.5801,0,382180,4065,101242,151932,80430,45127,1326,9.08e+07,3.57e+07,9.58e+06
1728121947,1728122169,1728122171,1728122223,1728122223,1728122612,1728122613,1728122727,1728122728,1728123015,1728123017,1728123077,1728123078,1728123341,grendel42.ece.ncsu.edu,4.27,1.0,0.5,met5,0.32,0.1,0.00,0.00,0,0,1.95,0.13,120138.9408,0.5662,0,380181,4224,101500,151088,79688,44508,1086,9.19e+07,3.56e+07,9.18e+06
1728123346,1728123572,1728123573,1728123609,1728123610,1728123966,1728123967,1728124077,1728124078,1728124359,1728124360,1728124419,1728124421,1728124688,grendel42.ece.ncsu.edu,4.51,1.0,0.5,met5,0.32,0.12,-0.02,-0.02,1,0,1.95,0.13,120668.0112,0.5687,0,380261,4326,100252,149405,80632,46201,1370,9.17e+07,3.55e+07,9.25e+06
1728124692,1728124921,1728124923,1728124957,1728124958,1728125332,1728125334,1728125456,1728125458,1728125755,1728125756,1728125817,1728125818,1728126090,grendel42.ece.ncsu.edu,4.48,1.0,0.5,met5,0.32,0.15,-0.04,-0.07,4,0,1.88,0.14,121128.3504,0.5708,0,379539,4410,99970,149754,79997,45539,1763,9.25e+07,3.55e+07,9.30e+06
1728126094,1728126312,1728126314,1728126361,1728126362,1728126722,1728126723,1728126850,1728126851,1728127114,1728127115,1728127178,1728127179,1728127442,grendel42.ece.ncsu.edu,4.59,1.0,0.5,met5,0.32,0.17,-0.05,-0.33,23,0,1.91,0.12,119764.9152,0.5644,0,378071,4236,100033,149306,79106,45788,1489,9.08e+07,3.52e+07,9.12e+06
1728127446,1728127668,1728127670,1728127717,1728127718,1728128092,1728128094,1728128218,1728128220,1728128497,1728128499,1728128562,1728128563,1728128839,grendel42.ece.ncsu.edu,4.59,1.0,0.5,met5,0.32,0.2,-0.13,-6.44,402,0,1.95,0.13,120955.7232,0.5700,0,378868,4190,100769,150459,80208,44044,1085,9.14e+07,3.55e+07,9.29e+06
1728128843,1728129061,1728129062,1728129110,1728129111,1728129532,1728129533,1728129665,1728129666,1728129948,1728129949,1728130014,1728130015,1728130291,grendel42.ece.ncsu.edu,3.96,1.0,0.5,met5,0.32,0.22,-0.10,-12.37,733,0,2.26,0.14,121943.5344,0.5747,0,380641,4368,102237,151462,78726,44180,1611,9.11e+07,3.52e+07,9.42e+06
1728130295,1728130523,1728130525,1728130571,1728130571,1728130932,1728130934,1728131058,1728131059,1728131329,1728131330,1728131391,1728131392,1728131665,grendel42.ece.ncsu.edu,4.29,1.0,0.5,met5,0.32,0.25,-0.12,-46.24,1475,0,1.04,0.14,120578.5008,0.5682,0,377929,4730,100356,150219,79943,43256,1338,8.91e+07,3.53e+07,9.29e+06
1728131669,1728131887,1728131889,1728131926,1728131927,1728132286,1728132287,1728132407,1728132409,1728132667,1728132668,1728132734,1728132735,1728133019,grendel42.ece.ncsu.edu,4.36,1.0,0.5,met5,0.32,0.27,-0.14,-74.84,1721,0,1.91,0.14,121847.6304,0.5742,0,380546,4216,100694,148943,81082,46684,898,9.12e+07,3.52e+07,9.46e+06
1728133022,1728133250,1728133252,1728133300,1728133300,1728133659,1728133660,1728133782,1728133783,1728134015,1728134016,1728134078,1728134079,1728134329,grendel42.ece.ncsu.edu,4.22,1.0,0.5,met5,0.32,0.3,-0.18,-140.32,2266,0,2.21,0.13,120418.6608,0.5675,0,378958,4357,100354,150245,79711,44832,1362,9.11e+07,3.47e+07,9.28e+06
1728134333,1728134555,1728134556,1728134593,1728134593,1728134954,1728134956,1728135062,1728135063,1728135340,1728135341,1728135401,1728135402,1728135680,grendel42.ece.ncsu.edu,4.45,1.0,0.5,met5,0.35,0.1,0.00,0.00,0,0,1.92,0.15,119787.2928,0.5645,0,377683,4397,100577,148602,79493,45313,1196,8.73e+07,3.55e+07,9.15e+06
1728135684,1728135908,1728135910,1728135956,1728135957,1728136331,1728136332,1728136434,1728136435,1728136718,1728136719,1728136785,1728136785,1728137044,grendel42.ece.ncsu.edu,4.38,1.0,0.5,met5,0.35,0.12,-0.05,-0.05,2,0,1.89,0.14,119529.9504,0.5633,0,377663,4644,101605,150380,77664,43653,1593,8.79e+07,3.57e+07,9.09e+06
1728137049,1728137274,1728137276,1728137326,1728137327,1728137685,1728137686,1728137793,1728137794,1728138072,1728138073,1728138138,1728138139,1728138400,grendel42.ece.ncsu.edu,4.26,1.0,0.5,met5,0.35,0.15,-0.04,-0.07,4,2,1.92,0.15,118952.9280,0.5606,0,377469,4219,100102,150819,78929,43781,1503,8.78e+07,3.57e+07,9.06e+06
1728138404,1728138680,1728138687,1728138741,1728138742,1728139117,1728139119,1728139232,1728139233,1728139501,1728139503,1728139565,1728139566,1728139849,grendel42.ece.ncsu.edu,4.26,1.0,0.5,met5,0.35,0.17,-0.05,-0.95,52,0,1.77,0.14,120874.2048,0.5696,0,380554,4204,101461,149908,79989,45744,1163,9.02e+07,3.69e+07,9.27e+06
1728139853,1728140073,1728140075,1728140121,1728140122,1728140522,1728140522,1728140641,1728140642,1728140927,1728140928,1728140990,1728140991,1728141267,grendel42.ece.ncsu.edu,4.34,1.0,0.5,met5,0.35,0.2,-0.05,-2.27,252,0,2.01,0.14,120314.7648,0.5670,0,378805,4379,101241,148672,78975,45883,1561,8.85e+07,3.62e+07,9.17e+06
1728141271,1728141487,1728141488,1728141534,1728141536,1728141932,1728141933,1728142041,1728142041,1728142324,1728142325,1728142390,1728142391,1728142668,grendel42.ece.ncsu.edu,4.64,1.0,0.5,met5,0.35,0.22,-0.10,-16.00,825,0,1.86,0.15,121847.6304,0.5742,0,381484,3964,101014,150760,80399,45608,1663,9.09e+07,3.68e+07,9.41e+06
1728142672,1728142893,1728142895,1728142940,1728142941,1728143302,1728143303,1728143418,1728143419,1728143673,1728143674,1728143741,1728143742,1728144049,grendel42.ece.ncsu.edu,5.17,1.0,0.5,met5,0.35,0.25,-0.10,-45.77,1440,0,1.92,0.14,119042.4384,0.5610,0,378031,4458,100303,149948,78625,44654,1939,8.85e+07,3.57e+07,9.12e+06
1728144054,1728144309,1728144310,1728144351,1728144351,1728144742,1728144743,1728144852,1728144853,1728145121,1728145122,1728145184,1728145186,1728145459,grendel42.ece.ncsu.edu,5.58,1.0,0.5,met5,0.35,0.27,-0.14,-81.94,1834,0,1.85,0.15,120592.8864,0.5683,0,379808,4117,101420,151058,79395,44669,1032,8.93e+07,3.59e+07,9.36e+06
1728145464,1728145688,1728145690,1728145737,1728145738,1728146115,1728146117,1728146238,1728146240,1728146496,1728146497,1728146561,1728146562,1728146811,grendel42.ece.ncsu.edu,4.76,1.0,0.5,met5,0.35,0.3,-0.18,-142.61,2307,0,1.92,0.14,120584.8944,0.5683,0,379213,4026,100968,149227,79212,46140,1552,8.82e+07,3.60e+07,9.30e+06
1728146815,1728147048,1728147049,1728147099,1728147100,1728147489,1728147489,1728147603,1728147605,1728147950,1728147951,1728148015,1728148016,1728148298,grendel42.ece.ncsu.edu,4.82,1.0,0.5,met5,0.37,0.1,-0.01,-0.01,2,0,1.71,0.14,120596.0832,0.5683,0,383495,4537,101211,149886,81288,46970,1499,9.36e+07,3.76e+07,9.23e+06
1728148302,1728148525,1728148527,1728148574,1728148576,1728148934,1728148935,1728149040,1728149042,1728149337,1728149339,1728149404,1728149405,1728149691,grendel42.ece.ncsu.edu,4.75,1.0,0.5,met5,0.37,0.12,0.00,0.00,0,0,1.83,0.14,120850.2288,0.5695,0,383773,4377,101776,151080,80747,46272,1416,9.33e+07,3.75e+07,9.27e+06
1728149696,1728149922,1728149924,1728149969,1728149970,1728150339,1728150340,1728150448,1728150450,1728150746,1728150747,1728150855,1728150862,1728151255,grendel42.ece.ncsu.edu,5.22,1.0,0.5,met5,0.37,0.15,-0.03,-0.12,7,0,2.02,0.15,119453.2272,0.5629,0,381477,4616,101249,150574,80019,45509,1372,9.19e+07,3.70e+07,9.09e+06
1728151259,1728151479,1728151481,1728151519,1728151520,1728151901,1728151910,1728152229,1728152230,1728152528,1728152529,1728152592,1728152594,1728152890,grendel42.ece.ncsu.edu,5.75,1.0,0.5,met5,0.37,0.17,-0.04,-0.29,23,1,1.93,0.16,119720.1600,0.5642,0,381826,4569,101522,149980,80332,45960,1352,9.04e+07,3.67e+07,9.13e+06
1728152968,1728153490,1728153492,1728153541,1728153542,1728153958,1728153958,1728154107,1728154109,1728154460,1728154461,1728154525,1728154526,1728154811,grendel42.ece.ncsu.edu,7.45,1.0,0.5,met5,0.37,0.2,-0.07,-2.84,245,0,1.78,0.16,119915.1648,0.5651,0,382822,4727,100578,151397,81716,45112,1182,8.98e+07,3.69e+07,9.17e+06
1728154816,1728155048,1728155050,1728155099,1728155100,1728155590,1728155590,1728155722,1728155724,1728155995,1728155997,1728156065,1728156066,1728156371,grendel42.ece.ncsu.edu,6.34,1.0,0.5,met5,0.37,0.22,-0.11,-13.10,707,0,2.09,0.15,120738.3408,0.5690,0,383296,4480,101744,150444,80172,46706,1657,9.46e+07,3.75e+07,9.23e+06
1728156448,1728156825,1728156827,1728156877,1728156877,1728157259,1728157261,1728157383,1728157384,1728157677,1728157678,1728157741,1728157742,1728158024,grendel42.ece.ncsu.edu,6.90,1.0,0.5,met5,0.37,0.25,-0.12,-45.99,1331,0,1.96,0.16,119322.1584,0.5623,0,381194,4922,100933,150807,80369,44703,1376,9.08e+07,3.69e+07,9.18e+06
1728158028,1728158252,1728158254,1728158293,1728158294,1728158673,1728158674,1728158803,1728158804,1728159062,1728159064,1728159125,1728159126,1728159396,grendel42.ece.ncsu.edu,5.18,1.0,0.5,met5,0.37,0.27,-0.12,-75.31,1670,0,2.08,0.15,119651.4288,0.5639,0,382615,4645,101285,151859,80751,44432,1571,9.48e+07,3.74e+07,9.19e+06
1728159401,1728159618,1728159620,1728159665,1728159667,1728160031,1728160032,1728160155,1728160156,1728160395,1728160396,1728160458,1728160459,1728160729,grendel42.ece.ncsu.edu,6.12,1.0,0.5,met5,0.37,0.3,-0.18,-132.74,2205,0,1.90,0.15,118927.3536,0.5605,0,381063,4687,99927,151318,80993,44485,1520,9.21e+07,3.64e+07,9.11e+06
1728160733,1728160959,1728160961,1728161011,1728161012,1728161380,1728161382,1728161492,1728161494,1728161766,1728161768,1728161831,1728161832,1728162104,grendel42.ece.ncsu.edu,5.40,1.0,0.5,met5,0.4,0.1,0.00,0.00,0,0,1.91,0.16,119272.6080,0.5621,0,378577,4447,100812,150457,78593,44467,1700,8.86e+07,3.49e+07,9.09e+06
1728162108,1728162335,1728162337,1728162384,1728162385,1728162746,1728162746,1728162849,1728162850,1728163119,1728163121,1728163183,1728163185,1728163469,grendel42.ece.ncsu.edu,6.45,1.0,0.5,met5,0.4,0.12,-0.00,-0.00,1,1,1.81,0.17,119068.0128,0.5611,0,380653,4904,101120,150526,79914,44584,1524,9.02e+07,3.57e+07,9.06e+06
1728163474,1728163691,1728163693,1728163740,1728163740,1728164116,1728164117,1728164228,1728164230,1728164526,1728164527,1728164591,1728164592,1728164855,grendel42.ece.ncsu.edu,5.23,1.0,0.5,met5,0.4,0.15,-0.02,-0.05,5,0,1.95,0.16,119521.9584,0.5633,0,379510,4528,100755,152143,78925,43474,1565,8.94e+07,3.56e+07,9.12e+06
1728164860,1728165088,1728165089,1728165133,1728165134,1728165530,1728165532,1728165641,1728165642,1728165922,1728165924,1728165986,1728165988,1728166267,grendel42.ece.ncsu.edu,4.61,1.0,0.5,met5,0.4,0.17,-0.02,-0.12,10,0,1.99,0.16,119136.7440,0.5614,0,378016,4564,99995,149088,79286,45135,1846,8.83e+07,3.51e+07,9.14e+06
1728166271,1728166499,1728166501,1728166550,1728166551,1728166918,1728166919,1728167035,1728167036,1728167310,1728167312,1728167372,1728167373,1728167657,grendel42.ece.ncsu.edu,4.46,1.0,0.5,met5,0.4,0.2,-0.06,-2.68,236,0,2.10,0.16,120298.7808,0.5669,0,380470,4659,100175,149261,81094,46288,885,9.01e+07,3.59e+07,9.21e+06
1728167661,1728167890,1728167892,1728167941,1728167942,1728168305,1728168306,1728168418,1728168420,1728168674,1728168675,1728168737,1728168739,1728168995,grendel42.ece.ncsu.edu,4.69,1.0,0.5,met5,0.4,0.22,-0.10,-11.08,684,0,1.95,0.16,119748.9312,0.5643,0,379116,4474,100523,150242,79381,44754,1634,8.90e+07,3.53e+07,9.16e+06
1728168999,1728169216,1728169218,1728169256,1728169257,1728169625,1728169626,1728169744,1728169745,1728170005,1728170007,1728170072,1728170074,1728170353,grendel42.ece.ncsu.edu,4.59,1.0,0.5,met5,0.4,0.25,-0.12,-42.24,1297,0,1.90,0.16,119860.8192,0.5649,0,377930,4208,100521,150357,79125,44057,1537,8.85e+07,3.51e+07,9.27e+06
1728170357,1728170577,1728170578,1728170618,1728170618,1728170989,1728170990,1728171105,1728171106,1728171367,1728171369,1728171433,1728171434,1728171704,grendel42.ece.ncsu.edu,4.68,1.0,0.5,met5,0.4,0.27,-0.13,-73.04,1699,0,1.93,0.17,119374.9056,0.5626,0,379376,4636,99764,150716,80302,44017,1849,8.65e+07,3.50e+07,9.20e+06
1728171708,1728171927,1728171929,1728171977,1728171979,1728172336,1728172338,1728172448,1728172449,1728172714,1728172716,1728172781,1728172782,1728173047,grendel42.ece.ncsu.edu,4.53,1.0,0.5,met5,0.4,0.3,-0.17,-131.41,2211,0,1.90,0.16,119159.1216,0.5615,0,378122,4829,100490,149762,78483,44658,1828,8.81e+07,3.52e+07,9.16e+06
1728173052,1728173283,1728173285,1728173331,1728173331,1728173717,1728173718,1728173828,1728173829,1728174091,1728174092,1728174154,1728174155,1728174422,grendel42.ece.ncsu.edu,5.48,1.0,0.5,met5,0.42,0.1,0.00,0.00,0,0,1.88,0.17,119651.4288,0.5639,0,381965,4546,102572,150861,79118,45417,1343,9.01e+07,3.68e+07,9.16e+06
1728174427,1728174653,1728174654,1728174700,1728174702,1728175072,1728175073,1728175189,1728175190,1728175490,1728175492,1728175559,1728175559,1728175823,grendel42.ece.ncsu.edu,4.78,1.0,0.5,met5,0.42,0.12,-0.00,-0.00,1,0,1.82,0.17,120404.2752,0.5674,0,383532,4301,101544,151283,80860,46045,1394,8.95e+07,3.71e+07,9.20e+06
1728175827,1728176055,1728176056,1728176103,1728176105,1728176492,1728176493,1728176607,1728176608,1728176900,1728176901,1728176963,1728176965,1728177233,grendel42.ece.ncsu.edu,4.83,1.0,0.5,met5,0.42,0.15,-0.03,-0.05,6,0,2.20,0.18,119414.8656,0.5628,0,383266,4619,101367,150001,80815,46716,1678,8.93e+07,3.68e+07,9.10e+06
1728177237,1728177456,1728177458,1728177501,1728177502,1728177863,1728177864,1728177973,1728177974,1728178257,1728178258,1728178323,1728178324,1728178601,grendel42.ece.ncsu.edu,5.23,1.0,0.5,met5,0.42,0.17,-0.03,-0.17,15,0,1.84,0.16,120484.1952,0.5678,0,383432,4779,101059,150278,81338,46243,1650,9.01e+07,3.74e+07,9.26e+06
1728178605,1728178829,1728178830,1728178874,1728178875,1728179237,1728179238,1728179358,1728179359,1728179629,1728179631,1728179692,1728179693,1728179979,grendel42.ece.ncsu.edu,5.99,1.0,0.5,met5,0.42,0.2,-0.06,-2.35,231,1,1.86,0.17,119624.2560,0.5637,0,381144,4650,101376,151248,80216,44449,1125,8.87e+07,3.69e+07,9.15e+06
1728179983,1728180205,1728180207,1728180252,1728180253,1728180617,1728180618,1728180741,1728180742,1728181030,1728181031,1728181089,1728181090,1728181362,grendel42.ece.ncsu.edu,6.21,1.0,0.5,met5,0.42,0.22,-0.13,-11.59,683,0,1.93,0.17,120690.3888,0.5688,0,383478,4383,102527,151676,79873,45521,1408,9.04e+07,3.68e+07,9.29e+06
1728181366,1728181593,1728181595,1728181641,1728181642,1728182038,1728182039,1728182161,1728182162,1728182442,1728182443,1728182509,1728182509,1728182788,grendel42.ece.ncsu.edu,5.16,1.0,0.5,met5,0.42,0.25,-0.13,-43.25,1363,0,1.80,0.17,119977.5024,0.5654,0,383464,4472,100823,151728,81202,45728,1466,8.85e+07,3.67e+07,9.20e+06
1728182792,1728183017,1728183019,1728183065,1728183066,1728183441,1728183443,1728183563,1728183564,1728183841,1728183842,1728183911,1728183912,1728184207,grendel42.ece.ncsu.edu,5.01,1.0,0.5,met5,0.42,0.27,-0.13,-72.62,1711,0,2.21,0.17,120214.0656,0.5665,0,385692,4270,101861,151758,81407,46581,1751,8.97e+07,3.69e+07,9.30e+06
1728184211,1728184438,1728184439,1728184486,1728184487,1728184916,1728184917,1728185041,1728185042,1728185309,1728185311,1728185378,1728185379,1728185663,grendel42.ece.ncsu.edu,5.64,1.0,0.5,met5,0.42,0.3,-0.17,-131.35,2199,0,1.95,0.17,119072.8080,0.5611,0,383327,4656,101039,151190,81246,45783,1314,8.82e+07,3.64e+07,9.16e+06
1728185667,1728185900,1728185901,1728185949,1728185951,1728186392,1728186393,1728186496,1728186497,1728186796,1728186798,1728186865,1728186866,1728187143,grendel42.ece.ncsu.edu,5.25,1.0,0.5,met5,0.45,0.1,0.00,0.00,0,1,1.81,0.18,119256.6240,0.5620,0,381844,4410,101691,151088,80005,44991,1582,9.04e+07,3.62e+07,9.12e+06
1728187147,1728187371,1728187372,1728187412,1728187413,1728187805,1728187807,1728187911,1728187912,1728188184,1728188186,1728188247,1728188248,1728188510,grendel42.ece.ncsu.edu,5.65,1.0,0.5,met5,0.45,0.12,0.00,0.00,0,3,1.98,0.19,119087.1936,0.5612,0,381661,4621,101645,150144,80050,45515,1607,8.95e+07,3.60e+07,9.07e+06
1728188515,1728188732,1728188733,1728188780,1728188782,1728189149,1728189150,1728189258,1728189259,1728189545,1728189546,1728189611,1728189612,1728189884,grendel42.ece.ncsu.edu,6.02,1.0,0.5,met5,0.45,0.15,-0.04,-0.09,11,0,1.84,0.18,120677.6016,0.5687,0,382200,4429,101079,150897,80231,45534,1924,9.20e+07,3.64e+07,9.22e+06
1728189888,1728190106,1728190107,1728190143,1728190144,1728190521,1728190522,1728190638,1728190640,1728190935,1728190936,1728190998,1728190999,1728191265,grendel42.ece.ncsu.edu,6.18,1.0,0.5,met5,0.45,0.17,-0.03,-0.25,28,0,2.29,0.18,119485.1952,0.5631,0,381554,4694,100775,150318,81017,45278,1393,8.94e+07,3.61e+07,9.13e+06
1728191269,1728191483,1728191485,1728191522,1728191523,1728191885,1728191886,1728191997,1728191999,1728192277,1728192279,1728192342,1728192344,1728192628,grendel42.ece.ncsu.edu,5.11,1.0,0.5,met5,0.45,0.2,-0.06,-3.02,238,2,1.96,0.18,123091.1856,0.5801,0,382253,3954,101396,151455,80321,45424,1638,8.89e+07,3.61e+07,9.46e+06
1728192632,1728192851,1728192853,1728192889,1728192890,1728193250,1728193252,1728193360,1728193361,1728193627,1728193629,1728193690,1728193691,1728193970,grendel42.ece.ncsu.edu,5.68,1.0,0.5,met5,0.45,0.22,-0.11,-11.47,682,0,2.17,0.18,119991.8880,0.5655,0,381742,4376,101883,151229,80077,44824,1268,9.01e+07,3.63e+07,9.16e+06
1728193974,1728194193,1728194194,1728194230,1728194231,1728194603,1728194604,1728194729,1728194730,1728195012,1728195013,1728195073,1728195074,1728195344,grendel42.ece.ncsu.edu,4.60,1.0,0.5,met5,0.45,0.25,-0.13,-40.71,1264,0,1.96,0.18,121708.5696,0.5736,0,383513,4407,103001,151266,79741,45814,1193,9.05e+07,3.66e+07,9.42e+06
1728195348,1728195563,1728195565,1728195603,1728195604,1728195956,1728195957,1728196070,1728196071,1728196334,1728196336,1728196398,1728196400,1728196662,grendel42.ece.ncsu.edu,5.33,1.0,0.5,met5,0.45,0.27,-0.14,-72.14,1766,1,1.84,0.18,121567.9104,0.5729,0,383794,4374,102263,151267,80517,45778,1539,9.11e+07,3.67e+07,9.45e+06
1728196666,1728196874,1728196875,1728196909,1728196910,1728197262,1728197263,1728197375,1728197376,1728197626,1728197626,1728197684,1728197685,1728197945,grendel42.ece.ncsu.edu,5.35,1.0,0.5,met5,0.45,0.3,-0.16,-129.43,2229,2,2.14,0.18,121329.7488,0.5718,0,382164,4089,102395,151728,79019,45224,1621,8.91e+07,3.61e+07,9.38e+06
1728197949,1728198164,1728198166,1728198199,1728198200,1728198532,1728198533,1728198635,1728198637,1728198906,1728198907,1728198969,1728198970,1728199236,grendel42.ece.ncsu.edu,5.25,1.0,0.5,met5,0.47,0.1,0.00,0.00,0,0,1.97,0.19,119255.0256,0.5620,0,379370,4468,101432,149897,79400,44409,1683,8.84e+07,3.46e+07,9.13e+06
1728199240,1728199449,1728199450,1728199487,1728199488,1728199859,1728199860,1728199967,1728199969,1728200247,1728200248,1728200310,1728200311,1728200593,grendel42.ece.ncsu.edu,4.52,1.0,0.5,met5,0.47,0.12,0.00,0.00,0,0,1.93,0.19,119242.2384,0.5619,0,380472,4591,101208,148695,80016,46552,1317,8.82e+07,3.48e+07,9.15e+06
1728200597,1728200818,1728200819,1728200857,1728200858,1728201214,1728201216,1728201329,1728201330,1728201604,1728201606,1728201671,1728201672,1728201938,grendel42.ece.ncsu.edu,3.78,1.0,0.5,met5,0.47,0.15,-0.02,-0.05,6,0,1.99,0.19,119386.0944,0.5626,0,379237,4338,101615,150125,78460,45300,1319,8.93e+07,3.55e+07,9.16e+06
1728201943,1728202161,1728202163,1728202209,1728202210,1728202563,1728202564,1728202683,1728202684,1728202959,1728202961,1728203023,1728203024,1728203304,grendel42.ece.ncsu.edu,3.75,1.0,0.5,met5,0.47,0.17,-0.04,-0.28,18,0,1.95,0.19,119143.1376,0.5615,0,379989,4474,101339,149936,79228,45290,1629,8.78e+07,3.49e+07,9.13e+06
1728203309,1728203526,1728203527,1728203575,1728203576,1728203947,1728203947,1728204052,1728204053,1728204336,1728204336,1728204402,1728204404,1728204673,grendel42.ece.ncsu.edu,3.75,1.0,0.5,met5,0.47,0.2,-0.07,-2.64,246,0,2.06,0.19,120057.4224,0.5658,0,379833,4376,100982,150742,79476,44533,1659,8.80e+07,3.50e+07,9.22e+06
1728204678,1728204897,1728204899,1728204937,1728204938,1728205294,1728205295,1728205414,1728205416,1728205673,1728205675,1728205738,1728205739,1728206006,grendel42.ece.ncsu.edu,3.88,1.0,0.5,met5,0.47,0.22,-0.08,-11.14,677,0,1.91,0.19,120097.3824,0.5660,0,379515,4793,101229,151333,79443,43330,1273,8.76e+07,3.46e+07,9.22e+06
