(c) 2021 L. Francisco, W. R. Davis, and P. D. Franzon, NC State University
Sample#,Tclk,MaxTran,Uncertainty,Fanout,Area,Cpath
374,6477.956429,185.4510345,34.21186441,40,23715.378819999998,4155.104643000001
375,9409.819286,460.5605517,178.9813559,9,23491.80094,5402.685357
376,4536.071607,203.7274483,6.905084746,42,24785.830680000003,3377.9537499999997
377,2479.959464,148.89820690000002,47.39830508,14,33604.472369999996,2958.8951783
378,8933.869286,319.1575172,119.2101695,32,23089.96856,5153.751428999999
379,766.5326786,237.3953103,30.53389831,21,36400.781760000005,2975.2487496000003
380,9942.884643000001,71.94427586,12.25762712,8,23993.52985,5271.022143000001
381,2023.0467859999999,187.37434480000002,22.3440678,20,34436.018319999996,2902.5771431
382,8838.675893000001,131.58344830000001,19.35254237,48,23087.7222,4946.661607000002
383,2974.950179,342.2438621,69.80338983,10,31756.38706,2986.99482186
384,7715.429821,110.4204138,3.511864407,39,24147.07444,4750.242321
385,2670.339464,239.3186207,67.95932203,22,31203.124239999997,2996.3251783
386,2422.844107,340.3205517,126.0932203,49,32360.126630000002,3128.1512499
387,9961.925357,202.7657931,8.83559322,43,22511.86376,5318.155714
388,9428.856607,55.59117241,8.816949153,28,23165.81591,5174.247678
389,2498.996786,407.6546207,120.7728814,23,31862.3619,3117.3110717
390,1451.903393,90.22068966,26.42542373,33,36130.162710000004,2934.0051789999998
391,7962.925179000001,146.9732414,19.91016949,11,23706.922000000002,4628.934108000001
392,4098.19625,392.2648276,45.00169492,21,24635.5895,3224.2641071
393,7506.0125,328.7773793,5.8745762710000005,44,23283.81536,4464.248213999999
394,842.6853571,128.69682759999998,31.15084746,44,34853.44304,2973.1621431
395,1033.065357,50.78124138,4.428813559,7,38534.68221,2893.81
396,4840.682321,233.54703450000002,78.76101695,48,24569.38825,3583.3573210000004
397,5164.326964,288.37627589999994,6.315254237,34,24295.72997,3643.343035
398,690.38,193.14593100000002,74.43050847,48,36857.84793,3040.306786
399,7639.277143000001,495.19006900000005,41.17118644,40,23179.16187,4501.291429000001
400,3203.408214,311.4626207,13.90508475,13,28358.18795,2902.5296426
401,6592.18375,370.14013789999996,94.51355932,31,23647.59192,4249.348035999999
402,3850.700893,99.83889655,14.71694915,37,25945.3436,3059.7919644000003
403,4003.00625,406.69296549999996,106.25254240000001,5,25136.12914,3219.5276786
404,3698.395536,222.96551719999997,40.18305085,15,25584.474169999998,3021.6223217
405,8096.193214,462.4855172,9.042372881,32,23113.489169999997,4661.536071
406,9904.81,33.46648276,0.566101695,47,23888.74422,5283.535
407,8172.345893000001,127.73517240000001,39.2779661,10,24364.44186,4789.70125
408,5240.479643,259.5183448,10.3,17,24115.49342,3638.576072
409,880.76,341.28220689999995,119.7983051,22,36041.10149,3136.840357
410,6135.271071,425.93268969999997,123.1118644,33,23888.87635,4134.740714
411,9828.657320999999,253.74675860000002,29.17457627,43,22668.579709999998,5394.566249999999
412,5754.507679,281.6430345,11.64576271,26,23731.63185,3842.904108
413,9676.351964,393.22648280000004,8.318644068,47,22491.91089,5320.907321
414,7829.660536,350.902069,91.26610169,49,23222.10679,4692.760536
415,5602.205714,449.0173793000001,9.144067797,9,24239.4391,3782.1074999999996
416,7981.9625,31.54317241,4.174576271,27,24396.2872,4657.471428999999
417,8362.725893,204.6891034,37.33220339,15,23530.78172,4812.8473220000005
418,8134.267856999999,469.2187586,76.84745763,22,23245.49527,4764.074999999999
419,4231.464286,304.7293793,62.56779661,41,24373.162969999998,3269.7589289000002
420,5887.775714,60.40110345,17.85762712,16,27014.8706,3951.2007140000005
421,9714.43,368.2168276,118.2711864,33,22685.88982,5474.0371430000005
422,8743.485893000001,150.8215172,34.23559322,19,23322.664,4930.151964000001
423,9352.703929000001,380.7216552,125.42203390000002,40,22913.03545,5344.721786000001
424,3298.598214,465.3704828,29.19661017,44,28164.73758,2942.6874997
425,8914.828571,116.19200000000001,8.050847458,48,23077.415419999998,4977.689285
426,9257.513929,36.35310345,8.318644068,24,23911.20772,5166.305
427,9562.124643000001,122.9252414,27.36271186,15,23124.3245,5287.735357000001
428,1718.436071,423.04606900000005,1.722033898,22,34724.74043,2919.1682140000003
429,5107.215,111.382069,5.227118644,43,25040.32889,3588.0632140000002
430,7658.317856999999,477.8753103,18.69322034,48,23151.41284,4503.062499999999
431,8381.763214,285.4913103,64.12881356,23,23293.99,4799.991785
432,7848.697856999999,168.13627590000002,9.86779661,46,23595.66158,4499.574642999999
433,5963.928393,103.68717240000001,10.28474576,41,24826.52926,3965.331964
434,6021.04375,238.35696549999997,17.93220339,9,24315.68286,3969.7901789999996
435,1737.473393,463.44717239999994,133.2898305,38,35521.005410000005,3175.501964
436,6611.221071,248.93848280000003,46.54915254,23,23581.12639,4227.806785000001
437,728.4580357000001,136.3933793,0.218644068,8,36699.41424,2893.4401787
438,2917.834821,144.0882759,33.13220339,49,31354.95109,2937.9883924299997
439,5468.937679,339.3588966,58.73050847,27,23746.56346,3790.8983929999995
440,7791.5825,96.95393103,22.64237288,18,24543.09274,4635.445000000001
441,3755.510893,330.7006897,94.5559322,14,25765.503569999997,3092.9198216000004
442,4440.881607,48.85793103,6.3745762710000005,31,29097.63345,3331.0101780000005
443,823.6480357,241.241931,8.393220338999999,36,34625.90104,2940.3498217
444,671.3426786,448.0557241,90.87457627,30,34688.27027,3137.1355356
445,2955.912857,32.50482759,3.76779661,19,39701.3306,2871.73607129
446,5925.850357,138.31668969999998,10.18474576,5,24783.71649,3918.262857
447,6097.193036,176.79282759999998,25.04237288,16,23899.44741,3989.346607
448,6839.679106999999,408.617931,122.38983049999999,47,23374.99074,4375.582677999999
449,747.4953571000001,324.9291034,78.90338983,23,35247.08288,3085.6150001
450,9790.582679000001,123.8885517,36.08474576,34,22793.714640000002,5359.545179000001
451,3355.7101789999997,442.28413789999996,83.57118644,26,27735.28828,3081.0923218999997
452,9733.467321,483.6468966,78.04576271,21,22703.59634,5362.822678
453,2841.682143,381.6833103,146.2338983,14,31368.42917,3178.932143
454,3070.140179,72.90593103,5.074576271000001,16,30715.66616,2872.777679
455,8857.716606999998,169.09793100000002,0.40847457600000003,12,23433.527980000003,4921.866606999998
456,6877.757143000001,43.08634483,0.325423729,18,24140.5997,4228.512500000001
457,6002.003036,422.08441380000005,74.56949153,32,23636.75659,4017.656607
458,9295.591964,428.8176552,2.094915254,17,22909.99628,5164.415177999999
459,1337.676071,62.32441379,3.333898305,15,37941.24935,2884.004642
460,9067.133929000001,348.0154483,113.1355932,25,23091.02566,5164.126786000002
461,3165.330179,41.16303448,13.99322034,20,35504.488,2895.3266076
462,9809.62,249.90013790000003,16.99322034,13,22887.2685,5343.364643000001
463,7334.6698209999995,418.23613789999996,132.7864407,11,23649.17759,4506.1126779999995
464,1642.283393,450.9423448,71.62881356,46,35668.075280000005,3024.703036
465,8153.305179000001,120.04027590000001,47.56440678,38,23995.115469999997,4966.156965
466,9847.694643,491.3434483,15.21864407,17,22630.25963,5364.339286
467,9181.36125,260.4816552,19.83220339,14,23278.39769,5120.891607
468,1356.713393,23.84827586,3.047457627,39,50700.38542,2872.302679
469,5868.738393,66.17268966,19.87457627,14,24597.137319999998,3914.350893
470,1242.486071,166.2129655,25.11694915,26,36663.47256,2976.405714
471,6040.0810710000005,496.1517241,47.72372881,47,23496.29364,4019.634642000001
472,4935.872321,383.6066207,72.70847458,45,24310.66159,3623.3794639999996
473,4478.95625,213.3473103,1.894915254,41,24817.4117,3336.513393
474,4859.719643,199.87917240000002,24.66949153,6,25566.37128,3531.8910720000003
475,5202.405,87.33406897,23.27457627,11,25901.341630000003,3671.378214
476,2251.501429,479.8002759,133.3355932,35,33496.77973,3131.8800004
477,7239.479820999999,323.9674483,20.78474576,28,23306.93954,4345.033391999999
478,7753.507857,375.9117241,81.02033898,29,23406.96819,4678.561427999999
479,4973.946964,63.28606897,19.54915254,43,25051.560690000002,3581.721964
480,7011.021786,438.4375172,86.05084746,41,23420.18201,4423.764643
481,1984.96875,494.2284138,103.5338983,46,33010.51109,3093.5169640000004
482,918.8380357000001,200.84248280000003,70.80677966,7,38282.69466,3056.7451787
483,6268.535714,420.1611034,131.0084746,33,23830.86766,4183.557143
484,6249.498393,222.0038621,88.80338983,13,24113.77564,4156.614464
485,3260.520179,121.001931,39.94915254,35,28483.9835,2939.9969647000003
486,6116.23375,446.13241380000005,98.47457627,31,23623.54277,4110.410536
487,6211.42375,97.91558621,30.47457627,41,24793.758980000002,4063.100536
488,5221.442321,189.2993103,26.69661017,43,24463.54553,3662.0512500000004
489,6496.99375,145.04993100000002,15.11016949,50,23463.25908,4154.191964
490,6173.345714,158.5164138,2.672881356,47,24014.40767,3998.626071
491,2936.872143,367.2551724,144.83559319999998,34,30764.42527,3151.6739287
492,3964.928214,291.2628966,66.38644068,37,25108.11582,3183.6549997
493,861.7226786,434.5892414,62.99491525,39,35409.74496,3025.8905356
494,3317.635536,466.33213789999996,84.35084746,32,28144.123989999996,3045.6301789
495,9371.744643,303.76772410000007,85.04915254,33,22913.69614,5305.744643
496,538.0746429,225.85213790000003,18.07288136,45,35832.32306,2933.7371429
497,2822.644821,126.7735172,24.09322034,49,31195.856630000002,2922.7680353
498,5811.623036,191.2226207,38.84237288,7,24723.990019999997,3915.185536
499,6687.37375,61.36275862,17.9220339,27,23879.75881,4154.300536
