(c) 2021 L. Francisco, W. R. Davis, and P. D. Franzon, NC State University
Sample#,Tclk,MaxTran,Uncertainty,Fanout,Area,Cpath
365,6407.242501,364.36855180000003,118.2084746,14,4273.086419,3102.2942869999997
366,3502.576786,398.998069,88.96440679,13,4695.400222,2102.4803570000004
367,12183.938040000001,418.236138,0.340677966,49,4324.091788000001,3470.198754000001
368,13685.22643,71.94427593,0.844067797,23,4376.814944,3455.0835700000007
369,5362.870179,126.7735173,49.30000001,38,4533.266608,2589.5826789999996
370,12347.12429,368.2168276,123.66101699999999,44,4325.941723,3798.3796469999997
371,13228.31375,327.81572420000003,82.53898306,23,4340.344792,3661.372679
372,11922.84411,373.98841380000005,18.24915255,7,4486.753961,3458.479824
373,9670.913215999999,153.708138,53.03559323,15,4371.265141,3625.8935729999994
374,3600.487857,21.92331043,1.152542373,42,5979.916039,1951.389643
375,14631.691069999999,286.4529656,105.6983051,6,4533.26662,3602.3267799999976
376,4873.318215,116.19200009999999,15.26949153,11,4721.563592,2338.107501
377,13913.684469999998,265.2899311,40.19322035,29,4333.077189,3526.384469999999
378,10780.56072,49.81958628,5.481355933,46,4480.14704,3354.716076999999
379,11335.38447,484.6085517,157.9847458,14,4361.619049,3843.548756000001
380,695.8187492000001,279.71972420000003,112.7084746,5,7105.733843000001,1960.6419632000002
381,1283.281785,280.68137939999997,43.23728814,26,6768.781344,1822.6782136
382,10943.74357,320.1208276,1.3,12,4375.889979,3514.9810700000007
383,3731.034821,433.6275862,158.19491530000002,44,4684.168472,2234.3098210000003
384,11204.8375,382.64496549999996,98.67118646,26,4332.945051,3690.3035709999986
385,11792.30054,420.1611035,12.99830509,28,4331.359392,3577.6844690000016
386,2849.841964,269.13820689999994,75.89661018,49,4792.653963000001,2077.8651783
387,15055.967859999999,489.4184828,173.5254238,16,4354.615722,3771.223219999998
388,12575.57893,376.8733793,70.19491527,33,4332.945051,3585.8646439999993
389,8920.270715999999,374.950069,128.9932204,48,4137.248306,3966.902858999999
390,7680.0728579999995,397.0747586,148.3067797,33,4163.940233,3657.976429
391,11074.29054,312.42427589999994,71.26779662,14,4362.940432,3649.022683000001
392,8365.443573,52.70620697,12.69661017,5,4354.2192939999995,3215.663216000001
393,6766.247501000001,225.852138,41.62372882,22,4212.83138,3147.2903580000007
394,6178.784465,477.87531039999993,18.30338983,13,4276.389876,2872.8862509999994
395,8104.353037000001,40.19972422,0.211864407,47,4379.986247,3128.965537000001
396,12999.85572,498.0766897,76.73728815,41,4322.3739909999995,3721.273576999998
397,1577.0116070000001,244.12855180000003,82.58135595,28,6658.974468,1939.5044641000002
398,9475.094466,166.2129656,50.63559323,8,4443.941172999999,3566.3998230000007
399,12249.21322,454.7889655,74.09661018,4,4647.169782999999,3618.870363
400,16589.89554,292.22455180000003,110.9355932,5,4573.172369,3610.215180000001
401,8006.441965000001,146.0115863,31.24576272,30,4157.861871,3580.3580360000005
402,12542.94304,472.1037242,161.5728814,36,4331.359392,3755.8162539999994
403,15676.06679,38.27641387,6.718644069,5,4679.279372,3353.548930000001
404,2719.295,242.20358629999998,74.08135594,50,4892.154058,2077.9432143
405,5526.053036,46.93462077,5.783050847999999,45,4845.244992,2629.9441070000003
406,8854.995537,448.0557242,18.61355932,41,4135.794786,3808.222323000001
407,7843.259108,358.59696549999995,21.86440678,34,4147.422951,3514.380537
408,15088.60715,112.3453794,42.99491526,34,4355.804965,3528.7357200000006
409,1805.4696420000002,326.854069,40.88135594,14,6585.505601,1729.6732134300003
410,14076.86732,287.4146207,62.93559323,24,4340.609068,3668.633389999999
411,12836.672859999999,179.6794483,22.71186441,24,4344.969631,3442.767502999999
412,15839.24965,81.56248283,14.74745763,33,4363.865397,3485.8228599999984
413,1185.3707140000001,343.2071724,59.96101696,15,6845.157241,1849.2171426000002
414,15937.160719999998,212.3840001,43.21864407,21,4342.062588000001,3556.896429999997
415,14501.14411,296.0728276,15.37288136,38,4329.377317,3581.5048199999983
416,12738.76179,170.0595863,49.23559323,39,4336.777059,3555.417147
417,5036.501072,247.0135173,80.97288137,14,4604.224835,2451.245715
418,9344.547501000001,93.10565524,19.57627119,9,4421.609807,3471.342144000001
419,1642.283392,92.14400007,14.41525424,38,6650.1212,1684.18517772
420,5852.418751,180.64110349999999,25.30847458,16,4294.624952,2763.9687510000003
421,3078.3,59.43944835,5.652542373999999,47,4904.83933,1920.4535710000002
422,3763.670714,23.84827594,5.76101695,24,5785.276414,1892.1028569999999
423,11857.572320000001,105.6104828,26.5,8,4474.465106000001,3489.9723200000008
424,2425.5651780000003,132.54510349999998,9.430508476,25,5022.970915,1953.6526780000004
425,9442.455179999999,27.69489663,5.930508475,28,4718.6565630000005,3508.9248229999994
426,1087.459642,228.73710350000002,69.53389832,35,6912.547740999999,1948.8721420000002
427,7321.071251,471.14206900000005,107.49322040000001,19,4178.871854,3424.91768
428,2915.117143,206.6124138,50.86440679,13,4772.436815,2040.9814287
429,16459.34857,335.5106207,65.68983052,40,4330.434423,3692.0271399999983
430,14664.326969999998,353.7870345,30.77118645,34,4330.0380079999995,3653.351969999998
431,4808.043036,138.31668969999998,34.87288136,16,4677.957973,2336.176965
432,9736.185002,422.08441380000005,131.9576271,39,4324.752479,3773.815359
433,9018.178394,62.32441387,11.40508475,10,4324.091776,3196.544465000001
434,7092.613215,171.0212414,31.22372882,19,4217.720496,3219.531072
435,13326.22482,165.2513104,19.25762712,50,4334.662847,3466.6158909999995
436,9638.277323,22.8849656,7.276271188,35,4703.196392,3500.904109
437,12934.583929999999,64.24772421,1.747457627,45,4388.707386,3477.8767869999974
438,4090.0364289999998,371.1017931,145.4627119,27,4648.887562,2216.1274999999996
439,13783.1375,430.7409655,148.0135593,28,4332.020082999999,3772.7160700000004
440,6537.789465,127.7351725,14.99661017,16,4267.272336,2985.976965
441,11563.8425,297.03448280000003,27.47288136,30,4332.680773,3545.7746430000016
442,12086.030359999999,462.4855173,34.666101700000006,42,4324.620341,3518.828573999999
443,5558.688929,387.4548966,42.86949153,34,4380.382665,2649.958572
444,3665.759643,408.6179311,78.82203391,48,4667.651192,2082.584643
445,9899.371251999999,330.7006897,120.07627120000001,27,4333.209328,3685.115894999999
446,10388.919820000001,223.9271725,64.97288137,12,4389.896632,3672.7251770000003
447,13456.77179,299.9194483,96.85762713,24,4338.230581,3694.57179
448,3339.393928,389.37820689999995,93.4542373,36,4702.007133,2105.445714
449,14533.7834,215.2706207,53.72711865,37,4333.473603,3671.483400000001
450,2784.570178,145.0499311,11.50677966,41,4772.965369,1951.8273209
451,6211.423750999999,60.40110352,6.311864408,13,4482.65766,2836.0398219999993
452,10258.37286,491.3434483,87.30677967,43,4322.241854,3676.705002999999
453,13391.49661,474.9903448,99.86271188,14,4361.222634000001,3764.332324000001
454,16035.07179,340.32055180000003,70.78983052,19,4340.873345,3678.5914300000004
455,13032.495,344.1688276,130.6101695,37,4329.773732,3687.243214
456,13163.04197,95.99227593,5.39322034,41,4355.0121340000005,3430.6991130000006
457,14272.68947,455.7522759,182.6661017,30,4333.737879,3825.4716100000005
458,7973.806073000001,463.44717239999994,108.3677966,11,4196.842653,3669.593573000001
459,8724.448573,117.15365520000002,15.30677966,33,4159.051115,3541.8253589999995
460,15447.60875,216.23227590000002,45.93728814,28,4338.230579,3612.27125
461,1968.6525,210.4606897,32.45593221,15,6613.122496,1783.4703571
462,4677.499465,100.802207,35.88135594,7,4774.154611999999,2241.190536
463,5689.235893,355.712,8.964406781000001,12,4366.243878,2635.0876789999998
464,15414.97286,177.756138,0.428813559,15,4361.222634000001,3512.897859999999
465,9507.730359000001,341.28220689999995,103.9915254,9,4368.622372999999,3835.3482160000012
466,7549.529287,338.3972414,28.59322034,34,4143.458806000001,3425.002501
467,4481.677322,316.27255180000003,21.82711865,47,4567.886818999999,2118.7219649999997
468,15023.33197,167.1746207,46.63559323,42,4341.534035000001,3586.723039999999
469,5787.146965,457.6755862,41.38644068,4,4556.126524,2729.605894
470,14370.59715,253.7467587,4.108474577,22,4338.6269950000005,3474.131079999999
471,6668.336429,274.90979310000006,7.576271188,38,4217.984772999999,3072.5525000000002
472,16002.4325,438.4375173,7.498305086,25,4334.266433,3568.595000000001
473,1936.013214,402.84634489999996,149.8254238,23,7010.1979120000005,1971.06142829
474,3469.940893,329.7390345,65.8881356,35,4698.042987,2058.6141070000003
475,8039.077858,45.00965525,3.616949153,18,4325.809569,3165.679644
476,5656.600001,162.36468969999999,24.52372882,7,4419.627726,2672.344644
477,10747.92482,150.8215173,44.15423729,28,4345.1017679999995,3635.851606
478,3698.395536,317.23420689999995,22.40847458,38,4649.812529,1969.158036
479,6146.148572,321.08248280000004,15.38305085,32,4230.14149,2878.962858
480,6603.064644,196.99420700000002,65.93220339999999,25,4234.898466,3124.300358
481,9214.000537,20.96165525,4.398305085,31,4623.120605,3485.3308939999997
482,15349.70107,373.0267586,66.74067798,41,4327.395243999999,3650.6885699999984
483,12118.66625,42.12468973,7.8423728829999995,45,4491.510931,3389.116250000001
484,3208.846964,367.2551724,99.14576273,25,4718.788689,2113.971964
485,2458.201071,31.54317249,0.576271187,20,5819.235927000001,1836.0528567000001
486,11368.020359999999,70.98262076,6.762711865,18,4391.614428,3495.0989309999977
487,16230.89054,366.2918621,141.17627119999997,13,4369.150929,3825.7226800000008
488,11531.20661,161.4030345,40.32372882,37,4342.855418,3580.215539
489,1479.100535,219.1188966,72.76101696,42,6783.4486959999995,1904.4969636
490,3796.306607,257.5950345,90.53898306,30,4676.372316,2113.144107
491,4905.9541070000005,79.63917249,5.191525425,48,4693.682425,2298.7469640000004
492,13522.043569999998,365.33020689999995,126.24745759999999,35,4329.509457,3699.4507129999984
493,2229.746428,285.4913104,59.03559323,34,5537.385086,1930.6999993999998
494,10225.73697,182.5644138,47.34237289,26,4341.137621,3576.8226839999998
495,16394.0734,203.7274483,70.03389832,45,4326.6024130000005,3582.9841100000012
496,1413.828749,98.87724145,7.050847459,30,6600.701501,1747.5841061
497,2131.835357,36.35310353,10.39830509,27,6521.682785,1839.8460713
498,3143.571786,63.28606904,13.99830509,46,4945.141481000001,1918.784286
499,9311.908216,224.89048280000003,19.63050848,23,4304.138911,3628.940359
